date,elec_pro,elec,operating reserve,rate,industry,people,核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,LK#1,LK#2,林口#3,TC#1,TC#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,XD#1,XD#2,興達#3,興達#4,DL#1,DL#2,HP#1,HP#2,ML#1,ML#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),GG #1,XT#1,XC#1,XY#1,CH#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,xl,其他小水力,風力發電,sun,holiday
20190328,31985,30093,1892,6.29,356.775,240.109,0,0,98.4,98.2,94.2,94.5,75.6,0,0,50.4,51,0,52,53,51.6,51.9,53.2,0,52.8,34.9,42.9,27.3,51.1,0,76.4,60.1,60.2,56.7,0,57.2,58.9,298,138,188.7,91.7,39.7,91.9,46.1,60.5,50.8,52.8,68.6,96.8,92.8,0,10.9,0,1.6,2.4,2.3,1.3,0.5,3.1,1,23.5,67.1,1.1,1.4,2,3,0,22.9,32.2,95.2,0
20190329,31728,29673,2055,6.92,354.27,238.422,0,0,98.1,97.9,94.3,94.5,75.7,0,0,50.8,48.1,0,52,52.7,52.1,51.7,53.2,0,52.8,47.8,48,36.9,52.8,0,76.4,59.9,60.1,56.8,0,57.2,59.1,284.3,144,182.6,100.3,39.7,92,48,59.9,51.1,53.4,68.6,97.4,64.4,0,11,0,0.8,3,2.8,1.6,0,2.8,0.9,14.7,42.2,0.5,0,1.9,1.9,0,17.9,4.8,118.7,0
20190330,27965,25810,2155,8.35,317.793,213.873,0,0,98,97.8,94.3,94.5,75.7,0,0,52.7,50.9,0,52,53.3,52.2,51.9,53.2,0,52.8,47.8,47.8,25.3,0,0,76.4,58.3,60.2,56.8,0,57.1,47.5,246.3,137.5,183.9,86.5,31.3,46.1,48.1,59.8,51.9,0,68.7,51.1,26.7,0,11.1,0,1.2,3,2.8,1.7,0.7,2.8,0.9,16.9,66.1,4.6,1.3,2.9,2.6,0,9.7,20.2,1,2
20190331,26763,24466,2297,9.39,296.502,199.545,0,0,96.1,98,94.3,94.5,75.8,0,0,32.6,50.8,0,51.4,53.3,52,51.9,52.3,0,52.8,48,47.8,37.2,0,0,76.4,0,56.5,56.7,0,57.2,45.9,228.1,139,176.1,86.5,39.1,92,49.3,0,0,46.8,0,93.1,26.6,0,10.7,3.1,2.5,3.2,3,1.8,0.6,2.2,0.6,14.3,63.6,2.5,1.2,4,2.3,0,10.2,39.5,0,2
20190401,29772,27842,1930,6.93,322.237,218.052,0,0,98.3,98.1,94.3,94.5,75.7,0,0,52.7,50.8,0,51.8,53.2,52,51.8,53.2,0,52.7,47.7,47.8,52.1,0.7,0,76.2,0,60.3,56.8,0,57.2,66.9,295.2,140.7,169,100.6,39.7,92,49.5,59.5,52.6,55.8,66.4,102.7,49,0,11,0,2,3.1,3,1.9,0.6,4.2,1.5,21.2,43.3,3.8,1.3,3,1.8,0,19.1,27.3,0.7,0
20190402,30275,28359,1915,6.75,332.233,224.816,0,0,98.3,98.1,94.2,94.4,75.6,0,0,52.7,50.5,0,51.8,53.1,52,51.9,53.3,0,52.8,47.8,47.8,52.5,0,0,76.5,0,60.2,56.7,0,57.2,62,270.7,140.3,197.2,93.2,35.9,93.2,48.4,60.4,52.8,54.8,68.3,99.1,63.7,0,11.1,0,2,3.1,3,1.9,0.6,3.2,1.1,25.8,47.2,0.5,1.4,2,2,0,25,20.6,40.5,0
20190403,30387,28483,1905,6.69,334.523,226.366,0,0,98.4,98.2,94.1,94.5,75.5,0,0,52.7,50.4,0,52,52.7,52,51.8,53.2,0,52.7,45,47.9,52.2,0,0,76.4,0,60.2,56.7,0,57.1,72.8,300.1,140.8,183.1,104,38.9,91.1,48.6,59.5,52.4,54.7,66.7,93.6,44.8,0,10.9,0,2.6,3.1,2.9,1.8,1.8,4.9,1.6,15.7,50.9,1.1,1.4,3,1.8,0,25.7,33.2,37.6,0
20190404,28003,25663,2340,9.12,308.423,208.704,0,0,98.3,98.1,94.2,94.5,75.4,0,0,53,49.9,0,51.8,50.9,52,51.7,52.6,0,51.7,45.1,47.9,52.4,0,0,76.4,0,56.9,56.8,0,57.1,43.8,267.6,134.3,176.5,81.6,14,0,48.4,59.4,53,55.3,68.7,101.4,18.9,0,10.5,0,2.1,3.1,2.9,1.8,0.5,5.4,2.1,28,51.8,3.7,1.4,4,2.8,0,17.7,16.2,0.3,2
20190405,26414,24542,1872,7.63,289.731,196.055,0,0,98.3,98.1,94.3,94.6,75.5,0,0,52.6,0,0,51.6,52.8,52,51.8,52.7,0,52.1,47.4,47.9,52.2,0,0,76.5,0,57.1,56.7,0,57,36.8,274.7,137,179.2,76.9,35.6,0,45.3,0,51.9,51.9,66.4,76.1,13.3,0,10.8,3.2,2.1,3.1,2.9,1.6,0.5,4.3,1.4,28.3,67.3,1.1,1.3,3,2.1,0,16,4.3,0,2
20190406,26649,24966,1683,6.74,291.974,197.573,0,0,98.3,98.1,94.2,94.4,75.4,0,0,52.6,0,0,52,52.8,52.1,51.6,52.4,0,52,47.8,48,52.2,0,0,76.4,0,60.2,56.8,0,57.1,39,305.1,149,192.5,99.3,39.7,45.9,0,0,52,54,0,75.3,13.2,0,11.5,3.3,3.2,3.3,3,2,0.5,4.8,1.6,36.4,74.6,2.9,1.3,3,2.1,0,14.7,1.4,0,2
20190407,27018,25240,1778,7.04,292.531,197.951,0,0,98.3,97.9,94.2,94.4,75.4,0,0,52.6,0,0,51.8,52.2,52,51.5,51.8,0,51.5,47.9,47.7,52.2,0,0,76.2,0,56.9,55.9,0,57,34.9,308,147.6,184.5,99.2,39.7,41.9,46.9,0,51.2,53.1,0,100.1,13.3,0,11.1,3.6,2.5,3.3,3.1,1.8,0.5,4.6,1.5,30.1,69.1,2.5,1.2,3,2.7,0,15.2,6.3,0,2
20190408,32368,30399,1969,6.48,343.332,232.326,0,0,98.2,98,94.1,94.4,75.4,0,79.7,52.8,0,0,51.5,51.2,50.6,51.4,53.4,0,52.2,47.9,47.9,52,0,0,76.4,0,60.2,56.7,0,57.1,64.4,342.7,160.7,182.5,96.2,39.7,92.2,46.5,59.7,47.3,53.1,68.8,96.4,117.5,0,11.2,3.4,2.6,3.3,3.1,1.7,2,4.4,1.6,15.4,46.8,0.5,1.2,1.5,0.9,0,22,2.5,124.1,0
20190409,33496,31532,1964,6.23,361.969,244.938,0,0,98.2,98,93.9,94.3,75.4,0,79.7,52.4,50.5,0,51.8,52.2,51.1,51.3,53,0,48.4,47.7,47.8,52.4,0,0,76.4,0,60.1,56.8,0,57,62.1,342.9,156.5,190.1,109.7,39.7,91.8,46,60.1,50.6,52.6,68.7,94.3,161.2,1.7,8.6,3.1,2.5,3.6,3.3,2.1,2,3.8,1.8,40.3,59.9,4,1.2,3.7,1.9,0,20.1,32.6,50,0
20190410,33863,31709,2154,6.79,363.597,246.039,0,0,97.9,97.7,94.1,94.4,75.4,0,75.7,52.6,50.6,0,51.8,52.5,52.1,51.4,52.9,0,51.9,47.6,47.8,52.1,41.7,7.1,76.4,0,60.2,56.7,0,47.4,62.4,341.7,159.8,167,110.3,39.7,92,47.4,60.2,50.4,52.5,68.5,95.1,134.7,0,11.7,3.4,3.7,3.6,3.3,2,1.8,3.4,1.6,14.8,47,0.5,1.2,1.4,3,0,22,11.5,131.5,0
20190411,32620,30541,2079,6.81,353.842,239.438,0,0,98,0,93.9,94.3,75.4,0,75.7,52.7,50.5,0,52.1,52.6,52.1,51.6,52.8,0,52.8,47.9,47.8,52.3,49.1,75.9,76.4,0,60.2,56.8,0,47.4,66.7,299.6,157,184.3,102,39.7,92,47.5,60.2,51.6,53.5,68.5,93.1,95.8,0,12.2,1,1.8,3.3,3.1,1.9,0.5,3.5,1.7,14.1,50,0.5,1.1,1.4,2.6,0,21.6,31.3,94,0
20190412,31053,29035,2018,6.95,341.524,231.103,0,0,98.2,0,94.1,94.5,75.4,0,75.8,51.4,50.6,0,50.6,52.5,52,51.6,19.4,0,52.6,47.8,47.9,52.4,51.7,76,76.4,0,60.1,56.8,0,57.1,63,282.3,155.3,171.4,96.8,20.8,89.5,48.1,60.2,50.4,53.4,66.4,65,57.1,0,11.8,0,2,3.2,3,1.7,0.5,4.2,2.2,14.4,51.2,1.9,1.1,1.3,2,0,17.2,47.8,89,0
20190413,28206,26446,1760,6.66,318.247,215.352,0,0,98.1,0,94.1,94.3,75.5,0,20,52.6,50.4,0,0,52.6,52.1,51.7,20.6,0,52.7,47.9,47.8,52.4,51.9,75.9,76.4,0,60.1,56.7,0,57.1,36.4,324.4,150.9,202.4,107.9,39.7,46.1,0,60.2,52.1,54.5,68.6,50,27,0,11,4,4.4,3.2,3,1.7,1.2,4.4,2,37,53.3,2.4,1.1,3,3.4,0,9.2,5.5,0,2
20190414,28065,25537,2528,9.9,302.953,205.003,0,0,98,0,94,94.3,75.7,59.4,68.1,53,50.5,0,0,52.5,52.1,51.6,20.2,0,52.7,48,47.8,52.5,52,75.8,76.1,0,56.5,56.8,0,47.4,40.6,334.1,149.1,186.4,99.6,14,41.2,43.4,0,47.2,0.5,0,46.8,26.7,0,11.1,0,5.4,3.2,3,1.7,1.2,4.3,1.5,23.9,50.1,1.5,1.1,3.2,2.4,0,8.6,38.1,0,2
20190415,30735,28749,1986,6.91,331.727,224.473,0,0,98.1,0,94.2,94.2,75.7,76,75.7,47.8,50.5,0,0,52.6,52,51.6,19.8,0,52.7,44.6,47.8,52.5,52,75.9,76.4,0,60.2,56.7,0,57.1,51.4,343.9,164.1,176.3,101.2,14.9,93.2,0,60.2,4.9,53.7,68.6,97.9,42,0,11.4,2.6,4.6,3.2,3,1.8,2.5,5.2,2.3,16.2,36.9,0.5,1.2,2.3,2.5,0,22,27.9,46.1,0
20190416,30894,29017,1877,6.47,339.368,229.644,0,0,98.1,0,93.9,94,75.5,76.1,55.8,52.8,50.6,0,0,52.9,51.8,51.7,38.5,0,52.7,46.3,46.7,52.4,52.1,75.7,76.1,0,59.8,56.7,0,57.1,50.2,361,166.8,173.4,102.6,39.7,91.3,0,60.2,52.1,53.9,66.4,100,46,0,11,0,0.9,2,3.2,2.2,2.7,3,1.1,15,46.9,1.6,1.7,4.8,8,0,24,2.2,14.1,0
20190417,31615,29565,2050,6.93,343.38,232.359,0,0,98,0,94,94.3,75.6,75.9,55.8,52.4,50.6,0,0,52.8,51.8,51.7,0,0,52.7,45.8,46,52.2,52,75.9,76.3,0,60.2,56.7,0,57.1,45.8,345.2,156.8,150.1,96,28.6,92.8,21.2,60.2,51.3,52.6,68.7,96.3,42.6,0,11.1,0,0,2.9,2.9,1.6,2.5,4.6,1.5,14.7,33.4,0.5,1.3,2,8,0,24.5,26.8,155,0
20190418,32338,30335,2003,6.6,350.574,237.226,0,0,98.1,0,93.8,94.2,74.5,74.9,55.9,52.7,50.3,0,0,52.8,51.8,51.6,0,0,52.7,42.7,47.9,52.2,51,75.9,76.4,0,60.1,56.8,0,57.1,52,364,160.4,180.3,101.3,39.7,92,47,60.2,51.2,52.6,68.7,96.2,89.3,0,11.5,0,1,2.6,2.9,1.8,2.5,3.5,1.5,15,68.5,0.5,1.3,2.5,6.2,0,18.3,2.6,87.5,0
20190419,32668,30748,1920,6.24,351.817,238.068,0,0,98.1,0,93.8,94.2,75.3,75.9,35.9,51.5,50.3,0,0,52.8,51.6,51.9,53,0,52.3,47.7,47.6,52.2,51.9,75.7,76.4,0,60.2,0,0,57.1,46.6,400.9,160,201.2,110.6,39.7,92,47.4,60.2,51.2,52.8,68.6,96.2,92.2,0,11.3,3.5,1.5,2.2,2.5,1.5,2.9,3.4,1.6,38.8,71,2.9,1.7,3.8,4.8,0,18.8,6.6,38.1,0
20190420,28787,26910,1877,6.98,322.525,218.247,0,0,98.1,0,94.1,94.4,75.3,76,35.9,49.9,41.2,0,0,52.8,51.3,51.8,53,0,51.7,47.9,47.8,52.3,52.1,75.6,76.2,0,60,56.7,0,57.1,32.7,319.3,165.2,187.4,96.7,39.7,45.9,0,60.2,48.1,47.4,65.6,48.1,26.4,0,12,0,0,1.9,2.5,1.8,2.2,4.4,1.3,15.6,51,2.9,2,3,6.9,1.1,13.3,2.8,0,2
20190421,28604,26306,2298,8.74,308.722,208.906,0,0,98.1,0,94.3,94.5,75.3,29.3,75.8,50.6,50.4,0,0,52.8,51.3,51.5,52.6,0,51.7,48.1,47.9,52.1,52,75.7,76.2,0,56.4,56.6,0,57.1,30,298.8,167.9,171.5,112.3,39.7,45.9,46.8,0,50.7,53,0,50,26.5,0,11.9,0,0,5.7,6.6,6.2,0.8,2.9,0.8,14.8,67.3,2.8,2.3,4.1,8,1,15,9.8,0,2
20190422,33948,31955,1993,6.24,358.61,242.664,0,0,97.7,0,93.9,94.2,75.2,76,35.9,47.9,50.3,0,0,52.8,51.4,51.9,53.2,0,50.8,47.8,47.8,52.3,51.8,75.8,72.4,0,60.1,56.7,0,57.1,40.7,392.9,159.6,200.4,110.6,39.7,91.1,45.4,60.2,49.9,52.2,68.6,95.7,94.2,0,21,3.3,6.3,13.4,14.3,9.9,3.1,1.5,0.3,29.5,52.9,2.9,2.1,4,8,0.8,19.3,6,125.1,0
20190423,35207,33181,2026,6.11,375.742,254.258,0,0,97.7,0,93.9,94.1,75.2,75.9,67.2,52.6,50.3,0,0,52.8,51.3,51.7,53.2,0,51.8,47.7,47.3,52.4,52.1,75.9,76.4,0,60.1,56.8,0,57.2,39.7,397.4,133.9,203.9,110.6,39.7,91.1,44.7,60,50.1,52.1,68.7,95.5,106.9,0,12.7,8,16.6,13.4,14.1,9.8,2,4.9,1.5,36.1,85.5,3.8,1.9,4.5,5.1,0.9,22.1,17.8,139.3,0
20190424,35266,33263,2003,6.02,380.015,257.149,0,0,97.8,0,0,93.5,77.2,76.2,75.7,53.7,50.3,0,0,52.5,51.3,51.4,53.1,0,51.7,47.9,47.8,52.5,52.8,75.8,76.4,0,60.1,56.7,0,57.1,40.3,397.1,174.2,202.3,112.3,39.7,90.7,45,60,50.1,52.2,68.7,95.7,160.7,39.2,11.8,9.8,14.7,14.2,14.7,9.9,2,4.6,1.5,19.6,52.6,1.9,1.8,4,8.1,0.6,24.6,27.2,147.3,0
20190425,35424,33134,2290,6.91,380.781,257.667,0,0,97.7,0,52.9,94.4,75.4,75.9,75.7,52.8,50.3,0,0,52.8,51.9,51.7,53.2,0,52.2,47.9,47.6,52.2,52,75.9,76.4,0,60.1,56.6,0,57.1,42.3,399.1,180.6,195.7,112.3,39.7,89.9,44.4,60,49.8,51.5,68.5,95.5,167,0,12.4,5.1,5.7,5.8,5.1,4.9,3.6,4.1,1.3,14.6,33.6,0.5,1.7,3.9,8.1,0.2,25.4,33,158.1,0
20190426,34916,32664,2252,6.89,376.868,255.02,0,0,97.7,0,93.4,94.1,75.4,76.1,75.7,52.7,50.4,0,0,51.7,51.5,50.8,53.1,0,50.7,47.7,47.8,52.3,52.3,75.8,76.4,0,60,56.8,0,57.1,46,406.6,126.7,200.2,107.1,39.7,92,46,60.1,50.3,51.9,68.6,95.6,132.4,0,13,6.2,6.7,14.1,14.8,9.4,1.6,4.1,1.8,18.7,51.7,0.5,1.6,2.3,6,0.3,25.3,18.6,126.6,0
20190427,29369,27376,1993,7.28,336.58,227.757,0,0,97.7,0,93.8,94.1,75.4,76,0,53.1,50.3,0,0,52.5,51.5,50.6,53.1,0,50.8,46.3,46,52.3,51.5,75.8,76.4,0,60.2,56.7,0,57,30.8,325.9,121.1,197.9,97.7,39.7,82.1,0,60,0,0,66.4,93.5,59.4,0,12.9,6.1,8.6,6.4,6,5.1,5,5.4,1.9,29.7,48.7,2.9,1.5,4.8,6.1,0.5,19.1,37.4,0,2
20190428,28688,26948,1740,6.46,317.806,215.053,0,0,97.4,0,93.5,93.9,75.4,42.9,0,53.1,50.4,0,0,52.2,51.4,50.6,53.3,0,51.6,45.9,45.9,52.1,51.4,75.6,76.1,0,55.9,56.7,0,57.1,29.9,367.8,149.2,188.8,95.7,39.8,92,47.1,0,0,0,0,95.2,59.6,0,12,7,13.6,14.5,14.4,9,5,3.9,1.3,14.4,81.3,2.8,1.5,4.4,4.8,0.7,21.5,1.8,0,2
20190429,35058,32847,2211,6.73,367.385,248.603,0,0,97.5,0,93.5,93.9,75.3,75.9,75.7,52.5,50.3,0,0,52.5,51.7,50.9,52.3,0,51.8,47.8,47.9,52.2,51.8,75.7,76.3,0,60.1,51.8,0,57.1,45.3,395.2,165.1,202.9,110.2,39.7,90.9,45.8,60,50.1,52.5,68.6,93.9,127.3,0,12,11.8,21.1,13.8,14.7,11.1,4.9,2,0.5,14.6,33.1,0.5,1.6,1.9,3.6,0.7,24.7,2,140.2,0
20190430,35309,33099,2210,6.68,378.092,255.847,0,0,97.5,0,93.5,93.9,75.3,75.9,75.7,52.8,50.3,0,0,52.3,51.6,50.1,53.2,0,51.6,47,45.4,52.2,51.8,75.8,76.3,0,60,51.9,0,57.1,54.1,420.9,173.6,194.3,111.7,39.7,90.7,45.8,60,50.2,52.3,68.7,93.9,127.8,0,13,3.6,9.2,10.8,11.7,8.5,4.8,3.3,1,16.4,32.9,2.8,1.5,3,4.9,0.6,24.5,24.7,121.1,0
20190501,29919,26826,3093,11.53,324.099,232.905,0,0,97.6,0,94,94.3,75.6,76.2,75.7,48.2,50.3,0,0,52.3,52.5,50.1,53.4,0,52.8,47,47.7,52.1,52.2,75.8,76.4,0,60.1,55.4,19.9,57.1,39.5,332.4,151.7,180.9,98.6,14,40.3,40.5,60.2,0,45.7,0,0,26.8,0,12.9,0,0,0.5,1.4,1.2,3.4,4.8,1.7,28.9,71.7,2.5,1.5,9,8.1,0.8,22.7,32.5,0,0
20190502,31373,28690,2683,9.35,332.184,238.715,0,0,97.7,0,93.9,94.2,75.6,76.2,75.7,52.7,50.6,0,0,52.6,50.8,50.6,52.4,0,52.8,47.9,46.9,51.5,52.3,75.8,76.6,0,60.1,56.7,54.7,57.2,71.1,280.3,167.4,184.7,93.7,14,90.5,16.2,60.2,52.8,45.7,66.5,44.5,54.2,0,13,0,0,4,6.2,7.5,3.6,3,1.4,14.8,49.3,3.8,1.6,5.8,8.1,0.9,16.6,10.4,5.7,0
20190503,31631,28315,3316,11.71,329.559,236.829,0,0,97.7,0,93.9,94.2,75.7,76.3,75.8,48.2,50.3,0,0,52.4,51.8,50.6,53.4,0,52.9,48.1,47.8,52.2,51.8,75.8,76.6,0,60.1,56.7,55.1,57.4,71,226.2,135.1,179.8,83.7,14,39.5,39.3,60.1,51.3,45.7,0,0,56.1,5.7,11.6,13.3,26,15.2,17,12.6,3.8,1.7,0.6,12.3,45.8,3,3,9.6,0,0,19.6,49.3,89.7,0
20190504,28938,25819,3119,12.08,305.945,219.859,0,0,98.3,0,94,94.3,75.6,76.2,75.7,52.6,50.3,0,0,52.6,51.7,0,52.8,0,52.8,47.8,47.7,52.2,51.8,75.8,76.6,0,56.4,56.7,55.9,57.3,52.2,367.1,151.2,171.1,72.5,14,45.9,0,60.2,0,0,0,0,26.9,0,12,6.7,16.8,11.7,12.4,10.1,3.8,3.9,1.2,14.4,51.1,4.8,2.9,7.9,0,1.1,17.1,4.2,0,2
20190505,27591,25336,2255,8.9,293.362,210.817,0,0,98.2,0,94,94.3,75.4,76.1,75.8,50.3,50.3,0,0,52.3,51.7,0,52.9,0,52.3,47.7,47.4,52.3,51.8,75.7,76.6,0,56.4,56.6,55.9,57.4,48.9,362.2,140.2,132.9,80.2,24,0,0,0,0,0,0,51.8,26.7,0,11.6,9.8,17.7,16.3,17.2,12.4,3.9,6.4,2.9,14.5,81.1,4.3,2.5,6,8,1,16.4,4,0,2
20190506,31019,28615,2404,8.4,327.298,235.205,0,0,97.9,0,94.1,94.3,75.8,76.2,75.8,52.7,50.3,0,0,52.3,51.5,0,52.9,0,52.3,47.8,47.9,51.9,52.5,75.8,76.4,0,60.2,56.7,56.8,57.4,78.8,370.5,156.8,179.1,73.2,14,90.5,45.1,0,0,46.4,67.2,45.5,26.9,0,11.9,11.1,21.1,16.3,17.2,12.3,4.3,1.7,0.5,14.4,30.1,3.9,2.9,9.1,8.1,0,22.2,34.8,11.1,0
20190507,31081,28472,2609,9.16,330.933,237.817,0,0,98,0,94,94.2,75.9,76.2,75.8,52.6,50.4,0,0,45.8,45.2,44.2,45.5,0,52.3,24.2,35.3,51.8,52.4,75.7,76.4,0,60.2,56.7,56.7,57.3,81.9,345.9,156.4,178.6,80.8,14,79.1,40.3,60.2,0,0,66.4,44.8,26.9,0,11.4,9,18.1,16.2,17.5,12.4,4.2,1.5,0.5,14.6,65,3,3.1,9.6,8,0,24.3,30,0,0
20190508,31108,28968,2140,7.39,335.394,241.022,0,0,97.9,0,93.9,94.2,75.8,76.2,75.8,52.6,50.9,0,0,52.4,45.4,44.3,45.5,0,52.3,26.9,47.8,51.8,51.3,75.8,76.3,0,60.1,56.7,56.7,57.4,80.3,372,132.6,191.2,89.8,14,44.9,47.5,60.2,50.3,0,66.4,49.5,27.7,0,11.2,6.1,16,16,17.4,12.5,4.8,1.7,0.5,18.9,36.7,2.6,3,7,8.1,0,17.3,19.8,22.1,0
20190509,31441,29229,2212,7.57,339.614,244.055,0,0,97.9,0,93.8,94.1,75.7,75.9,75.8,53.1,50.5,0,0,51.9,0,44.3,45.7,0,50.2,27.1,47.3,52,52.4,75.8,76.4,0,59.7,56.7,56.7,57.1,79.2,349.4,151.7,201.8,89,14,92,48.2,60.2,0,54.3,67,48.7,27.9,0,11.8,6.4,14.5,12.2,12.6,9.9,5.2,1.9,0.5,20.7,73.9,3.8,3,5.5,8,0,24.1,15.1,19.2,0
20190510,32179,29571,2608,8.82,341.478,245.394,0,0,97.8,0,94.1,94.3,75.6,76,75.8,53,50.6,0,0,51.8,0,51.7,53.3,0,51.5,48,27.6,52,52,75.8,76.4,0,60.2,56.6,56.7,57.1,65.1,374.1,151.9,183.8,73.8,14,90.7,47.3,60.2,47.8,0,66.4,97.1,26.8,0,12,4.4,8.7,11.7,12.3,10,5.2,2.2,0.8,15.2,31.7,3.8,3.1,6.5,8.1,0,24.3,9.6,68.7,0
20190511,29413,26576,2837,10.68,317.072,227.855,0,0,97.8,0,93.9,94.2,75.6,75.9,75.8,52.6,50.4,0,0,51.8,49.6,51.3,53.3,0,52.1,48,47.6,52.1,51.9,75.6,76.4,0,60.2,27.1,56.7,57.1,45.4,346.8,129.7,167.2,94.8,14,42.7,0,60.2,45.1,0,0,0,26.7,0,11.4,8,17.9,12,12.5,9.8,4.3,1.5,0.5,14.2,63.3,5.3,2.9,6,8,0,17.8,20.2,0,2
20190512,29193,26484,2709,10.23,306.971,220.597,0,0,97.9,0,93.9,94.2,75.4,76.1,75.8,53.1,50.3,0,0,52.2,50.6,37.8,53.4,0,51.9,48,47.8,52.4,52.5,75.7,76.3,46.2,56.9,27,56.7,57.1,45.1,382,154.7,160.6,111.9,14,0,0,0,0,0,0,50.6,26.7,0,8.6,3.4,4.3,12.5,12.8,9.9,4.7,2.1,0.5,41.2,67.1,4.8,2.8,4.5,8.1,0,22.3,3.6,0,2
20190513,34446,32135,2311,7.19,358.075,257.322,0,0,97.8,0,93.8,94.1,75.4,75.7,75.7,52.8,50.9,0,0,51.7,50.6,50.6,52.8,0,52.1,47.9,47.8,51.8,52.2,75.8,76.4,0,60.1,56.7,56.7,57.1,71.6,396.8,138.1,174.3,111.4,21.7,91.2,45.4,60.2,50.6,53.1,67.4,94.9,27.1,0.7,12.4,10.4,18.4,16.1,17.1,12,4.7,3.6,0.9,14.8,30.9,0.5,2.5,3.5,8.1,0,28.8,2.7,144.6,0
20190514,35275,33144,2131,6.43,374.205,268.912,0,0,97.6,0,94,94.3,75.6,75.9,75.7,51.5,52,0,0,51.9,51.6,17.6,53.4,0,52.3,47.2,47.8,52,52.6,75.7,76.2,0,60.1,56.7,56.7,57,65.2,402.5,172,183.1,112.2,39.7,91.1,46.7,60.2,50.1,52.5,68.6,93.8,58.3,5.5,13,11.7,22.3,16.5,17.5,12.3,4.8,5.5,2.5,15.4,47.5,2.8,2.5,4.8,8.1,0.8,28.1,3.3,140.2,0
20190515,35149,32896,2253,6.85,377.077,270.977,0,0,97.7,0,93.8,94.1,75.5,75.9,75.8,47.7,52,0,0,52.1,51.9,47.3,53.2,0,52.2,44.9,47.9,51.9,52.2,75.8,76.4,60.2,60,56.8,56.6,57.1,75.8,393.9,175.3,168.8,93.8,39.7,91.4,46.5,60.2,50.2,52.5,66.5,99.6,41.9,0.1,12.8,6.4,11.5,13.4,13.4,9.9,4.4,5.7,2.8,6.5,41.2,2.1,1.5,2.8,8.1,0.2,27.9,1.7,119.2,0
20190516,35739,33307,2432,7.3,383.442,275.551,0,0,97.6,0,93.8,94.1,75.2,76,75.7,47.5,52,0,0,52,51.6,47,53.3,0,51.7,47.9,47.9,51.9,50.4,75.8,76.4,59.9,60,56.8,56.8,57.1,75.3,419.2,175,195.6,111.3,23.7,89.9,45.5,60.2,0,52.1,68.4,98,41.8,0,13.2,6.7,14.4,16,16.6,11.5,4.6,7.8,3.4,31.4,30.6,3.3,1.5,3.1,8,0.7,29,20.6,110.8,0
20190517,34862,32316,2546,7.88,377.138,271.02,0,0,97.7,0,93.7,94.1,75.7,75.9,55.9,47.4,49,0,0,52.5,51.3,51.6,53.4,0,52.8,47.8,47.9,52,52.1,75.7,76.4,60.1,60.1,56.7,56.5,57.1,66.9,393.7,181.4,186.2,73.7,14,90,46.2,60.2,49.8,52,66.5,95.5,27,0,14,6.9,8.8,13,16.1,12.9,3.8,9.2,3.9,14.6,49.3,3.1,1.6,9.8,8.1,0.8,30.3,22.6,83.9,0
20190518,32114,29523,2591,8.78,353.717,254.189,0,0,75.5,0,94,94.3,62.3,76,75.7,52.1,52,0,0,52,52.6,52,53.2,0,52.3,48,42.5,51.1,51.8,75.8,0,60.2,60.1,56.7,56.6,57,38.1,359.6,163.8,191.3,89.4,39.7,45.7,46.2,60.2,50.2,0,68.6,98,69.4,0,14.3,18.6,37.1,16.2,0,0,3.6,3.9,2.7,0,57.4,4.8,0,9.7,0,1.3,25.3,14.7,0,2
20190519,31104,28977,2127,7.34,337.522,242.551,0,0,97.5,0,93.8,94.2,75.3,76.1,44.1,51.5,52,0,0,52.6,52.1,52,53.2,0,52.3,46.4,46.4,50.7,50.8,75.8,0,56.5,56.4,56.7,56.7,57.1,38.1,331.6,160,203.3,89.2,39.7,45.5,46.1,0,0,52.4,0,97.8,83.9,0,14.2,20.8,37.9,21.3,0,0,3.6,8.7,3.6,45.4,79.9,4.8,1.6,9.7,0,1.3,27.4,12,0,2
20190520,35560,32213,3347,10.39,361.999,260.141,0,0,97.6,0,93.5,94.1,75.4,76.1,75.8,47.4,52.2,0,0,52.5,52,51.9,53.1,0,52.4,47.3,45.3,50.3,52.1,75.8,0,60.2,60,56.8,56.7,57,70.6,353.1,186.1,201.8,88.9,39.7,91.9,48,60.1,50,52.5,68.6,97.8,35.5,0,14.4,19.2,38.1,21.5,0,0,3.6,6.8,2.9,21,60.8,3.8,1.6,7.7,0,0.8,31.1,27.4,57.7,0
